time(s)	cellId	rnti	lcid	packetSize
3.75759	2	7	3	62
3.75759	2	7	3	62
3.75763	2	7	3	62
3.75769	2	7	3	62
3.75777	2	7	3	62
3.75777	2	7	3	62
3.75781	2	7	3	62
3.75788	2	7	3	62
3.75794	2	7	3	62
3.75802	2	7	3	62
3.75802	2	7	3	62
3.75806	2	7	3	62
3.75813	2	7	3	62
3.75821	2	7	3	62
3.75821	2	7	3	62
3.75825	2	7	3	62
3.75831	2	7	3	62
3.75838	2	7	3	62
3.75846	2	7	3	62
3.75846	2	7	3	62
3.7585	2	7	3	62
3.75856	2	7	3	62
3.75865	2	7	3	62
3.75865	2	7	3	62
3.75869	2	7	3	62
3.75875	2	7	3	62
3.75884	2	7	3	62
3.75884	2	7	3	62
3.75888	2	7	3	62
3.75894	2	7	3	62
3.759	2	7	3	62
3.75909	2	7	3	62
3.75909	2	7	3	62
3.75913	2	7	3	62
3.75919	2	7	3	62
3.7592	2	3	3	54
3.75925	2	7	3	62
3.75931	2	7	3	62
3.7594	2	7	3	62
3.7594	2	7	3	62
3.75944	2	7	3	62
3.7595	2	7	3	62
3.75959	2	7	3	62
3.75959	2	7	3	62
3.75963	2	7	3	62
3.75969	2	7	3	62
3.75975	2	7	3	62
3.75984	2	7	3	62
3.75984	2	7	3	62
3.75988	2	7	3	62
3.75994	2	7	3	62
3.76002	2	7	3	62
3.76002	2	7	3	62
3.76006	2	7	3	62
3.76013	2	7	3	62
3.76019	2	7	3	62
3.76027	2	7	3	62
3.76027	2	7	3	62
3.76031	2	7	3	62
3.76038	2	7	3	62
3.76046	2	7	3	62
3.76046	2	7	3	62
3.7605	2	7	3	62
3.76056	2	7	3	62
3.76063	2	7	3	62
3.76071	2	7	3	62
3.76071	2	7	3	62
3.76075	2	7	3	62
3.76081	2	7	3	62
3.7609	2	7	3	62
3.7609	2	7	3	62
3.76094	2	7	3	62
3.761	2	7	3	62
3.76106	2	7	3	62
3.76113	2	7	3	62
3.76121	2	7	3	62
3.76121	2	7	3	62
3.76125	2	7	3	62
3.76131	2	7	3	62
3.76139	2	7	3	62
3.76145	2	7	3	62
3.76145	2	7	3	62
3.7615	2	7	3	62
3.76156	2	7	3	62
3.76165	2	7	3	62
3.76165	2	7	3	62
3.76169	2	7	3	62
3.76175	2	7	3	62
3.76182	2	7	3	62
3.76189	2	7	3	62
3.76189	2	7	3	62
3.76194	2	7	3	62
3.762	2	7	3	62
3.76209	2	7	3	62
3.76209	2	7	3	62
3.76213	2	7	3	62
3.76219	2	7	3	62
3.76226	2	7	3	62
3.76232	2	7	3	62
3.76232	2	7	3	62
3.76238	2	7	3	62
3.76244	2	7	3	62
3.76252	2	7	3	62
3.76252	2	7	3	62
3.76256	2	7	3	62
3.76263	2	7	3	62
3.7627	2	7	3	62
3.76277	2	7	3	62
3.76277	2	7	3	62
3.76281	2	7	3	62
3.76288	2	7	3	62
3.76296	2	7	3	62
3.76296	2	7	3	62
3.763	2	7	3	62
3.76306	2	7	3	62
3.76314	2	7	3	62
3.7632	2	7	3	62
3.7632	2	7	3	62
3.76325	2	7	3	62
3.76334	2	7	3	62
3.76334	2	7	3	62
3.76338	2	7	3	62
3.76344	2	7	3	62
3.7635	2	7	3	62
3.76357	2	7	3	62
3.76364	2	7	3	62
3.76364	2	7	3	62
3.76369	2	7	3	62
3.76377	2	7	3	62
3.76377	2	7	3	62
3.76381	2	7	3	62
3.76388	2	7	3	62
3.76394	2	7	3	62
3.764	2	7	3	62
3.76409	2	7	3	62
3.76409	2	7	3	62
3.76413	2	7	3	62
3.76419	2	7	3	62
3.76427	2	7	3	62
3.76427	2	7	3	62
3.76431	2	7	3	62
3.76438	2	7	3	62
3.76444	2	7	3	62
3.76452	2	7	3	62
3.76452	2	7	3	62
3.76456	2	7	3	62
3.76463	2	7	3	62
3.76471	2	7	3	62
3.76471	2	7	3	62
3.76475	2	7	3	62
3.76481	2	7	3	62
3.76488	2	7	3	62
3.76496	2	7	3	62
3.76496	2	7	3	62
3.765	2	7	3	62
3.76506	2	7	3	62
3.76515	2	7	3	62
3.76515	2	7	3	62
3.76519	2	7	3	62
3.76525	2	7	3	62
3.76531	2	7	3	62
3.7654	2	7	3	62
3.7654	2	7	3	62
3.76544	2	7	3	62
3.7655	2	7	3	62
3.76556	2	7	3	62
3.76565	2	7	3	62
3.76565	2	7	3	62
3.76569	2	7	3	62
3.76575	2	7	3	62
3.76584	2	7	3	62
3.76584	2	7	3	62
3.76588	2	7	3	62
3.76594	2	7	3	62
3.766	2	7	3	62
3.76609	2	7	3	62
3.76609	2	7	3	62
3.76613	2	7	3	62
3.76619	2	7	3	62
3.76627	2	7	3	62
3.76627	2	7	3	62
3.76631	2	7	3	62
3.76638	2	7	3	62
3.76644	2	7	3	62
3.76652	2	7	3	62
3.76652	2	7	3	62
3.76656	2	7	3	62
3.76663	2	7	3	62
3.76671	2	7	3	62
3.76671	2	7	3	62
3.76675	2	7	3	62
3.76676	2	3	3	54
3.76681	2	7	3	62
3.76688	2	7	3	62
3.76694	2	7	3	62
3.76702	2	7	3	62
3.76702	2	7	3	62
3.76706	2	7	3	62
3.76713	2	7	3	62
3.76721	2	7	3	62
3.76721	2	7	3	62
3.76725	2	7	3	62
3.76731	2	7	3	62
3.76738	2	7	3	62
3.76746	2	7	3	62
3.76746	2	7	3	62
3.7675	2	7	3	62
3.76756	2	7	3	62
3.76763	2	7	3	62
3.76771	2	7	3	62
3.76771	2	7	3	62
3.76775	2	7	3	62
3.76781	2	7	3	62
3.7679	2	7	3	62
3.7679	2	7	3	62
3.76794	2	7	3	62
3.768	2	7	3	62
3.76806	2	7	3	62
3.76815	2	7	3	62
3.76815	2	7	3	62
3.76819	2	7	3	62
3.76825	2	7	3	62
3.76834	2	7	3	62
3.76834	2	7	3	62
3.76838	2	7	3	62
3.76844	2	7	3	62
3.7685	2	7	3	62
3.76859	2	7	3	62
3.76859	2	7	3	62
3.76863	2	7	3	62
3.76869	2	7	3	62
3.76877	2	7	3	62
3.76877	2	7	3	62
3.76881	2	7	3	62
3.76888	2	7	3	62
3.76896	2	7	3	62
3.76896	2	7	3	62
3.769	2	7	3	62
3.76906	2	7	3	62
3.76913	2	7	3	62
3.76921	2	7	3	62
3.76921	2	7	3	62
3.76925	2	7	3	62
3.76931	2	7	3	62
3.7694	2	7	3	62
3.7694	2	7	3	62
3.76944	2	7	3	62
3.7695	2	7	3	62
3.76956	2	7	3	62
3.76965	2	7	3	62
3.76965	2	7	3	62
3.76969	2	7	3	62
3.76975	2	7	3	62
3.76984	2	7	3	62
3.76984	2	7	3	62
3.76988	2	7	3	62
3.76994	2	7	3	62
3.77	2	7	3	62
3.77009	2	7	3	62
3.77009	2	7	3	62
3.77013	2	7	3	62
3.77019	2	7	3	62
3.77027	2	7	3	62
3.77027	2	7	3	62
3.77031	2	7	3	62
3.77038	2	7	3	62
3.77044	2	7	3	62
3.77052	2	7	3	62
3.77052	2	7	3	62
3.77056	2	7	3	62
3.77063	2	7	3	62
3.77071	2	7	3	62
3.77071	2	7	3	62
3.77075	2	7	3	62
3.77081	2	7	3	62
3.77088	2	7	3	62
3.77096	2	7	3	62
3.77096	2	7	3	62
3.771	2	7	3	62
3.77106	2	7	3	62
3.77115	2	7	3	62
3.77115	2	7	3	62
3.77119	2	7	3	62
3.77125	2	7	3	62
3.77131	2	7	3	62
3.7714	2	7	3	62
3.7714	2	7	3	62
3.77144	2	7	3	62
3.7715	2	7	3	62
3.77159	2	7	3	62
3.77159	2	7	3	62
3.77163	2	7	3	62
3.77169	2	7	3	62
3.77175	2	7	3	62
3.77184	2	7	3	62
3.77184	2	7	3	62
3.77188	2	7	3	62
3.77194	2	7	3	62
3.77202	2	7	3	62
3.77202	2	7	3	62
3.77206	2	7	3	62
3.77213	2	7	3	62
3.77221	2	7	3	62
3.77221	2	7	3	62
3.77225	2	7	3	62
3.77231	2	7	3	62
3.77238	2	7	3	62
3.77246	2	7	3	62
3.77246	2	7	3	62
3.7725	2	7	3	62
3.77256	2	7	3	62
3.77265	2	7	3	62
3.77265	2	7	3	62
3.77269	2	7	3	62
3.77275	2	7	3	62
3.77281	2	7	3	62
3.7729	2	7	3	62
3.7729	2	7	3	62
3.77294	2	7	3	62
3.773	2	7	3	62
3.77309	2	7	3	62
3.77309	2	7	3	62
3.77313	2	7	3	62
3.77319	2	7	3	62
3.77325	2	7	3	62
3.77334	2	7	3	62
3.77334	2	7	3	62
3.77338	2	7	3	62
3.77344	2	7	3	62
3.77352	2	7	3	62
3.77352	2	7	3	62
3.77356	2	7	3	62
3.77363	2	7	3	62
3.77369	2	7	3	62
3.77377	2	7	3	62
3.77377	2	7	3	62
3.77381	2	7	3	62
3.77388	2	7	3	62
3.77396	2	7	3	62
3.77396	2	7	3	62
3.774	2	7	3	62
3.77406	2	7	3	62
3.77415	2	7	3	62
3.77415	2	7	3	62
3.77419	2	7	3	62
3.77425	2	7	3	62
3.77431	2	7	3	62
3.7744	2	7	3	62
3.7744	2	7	3	62
3.77444	2	7	3	62
3.7745	2	7	3	62
3.77456	2	7	3	62
3.77465	2	7	3	62
3.77465	2	7	3	62
3.77469	2	7	3	62
3.77475	2	7	3	62
3.77484	2	7	3	62
3.77484	2	7	3	62
3.77488	2	7	3	62
3.77494	2	7	3	62
3.775	2	7	3	62
3.77509	2	7	3	62
3.77509	2	7	3	62
3.77513	2	7	3	62
3.77519	2	7	3	62
3.77525	2	7	3	62
3.77534	2	7	3	62
3.77534	2	7	3	62
3.77538	2	7	3	62
3.77544	2	7	3	62
3.7755	2	7	3	62
3.77559	2	7	3	62
3.77559	2	7	3	62
3.77563	2	7	3	62
3.77569	2	7	3	62
3.77575	2	7	3	62
3.77582	2	7	3	62
3.77589	2	7	3	62
3.77589	2	7	3	62
3.77594	2	7	3	62
3.77602	2	7	3	62
3.77602	2	7	3	62
3.77606	2	7	3	62
3.77613	2	7	3	62
3.77619	2	7	3	62
3.77627	2	7	3	62
3.77631	2	7	3	62
3.77631	2	7	3	62
3.77638	2	7	3	62
3.77646	2	7	3	62
3.77646	2	7	3	62
3.7765	2	7	3	62
3.77656	2	7	3	62
3.77663	2	7	3	62
3.7767	2	7	3	62
3.77677	2	7	3	62
3.77677	2	7	3	62
3.77681	2	7	3	62
3.7769	2	7	3	62
3.7769	2	7	3	62
3.77694	2	7	3	62
3.777	2	7	3	62
3.77709	2	7	3	62
3.77709	2	7	3	62
3.77713	2	7	3	62
3.77719	2	7	3	62
3.77725	2	7	3	62
3.77734	2	7	3	62
3.77734	2	7	3	62
3.77738	2	7	3	62
3.77744	2	7	3	62
3.77752	2	7	3	62
3.77752	2	7	3	62
3.77756	2	7	3	62
3.77763	2	7	3	62
3.77769	2	7	3	62
3.77777	2	7	3	62
3.77777	2	7	3	62
3.77781	2	7	3	62
3.77788	2	7	3	62
3.77796	2	7	3	62
3.77796	2	7	3	62
3.778	2	7	3	62
3.77806	2	7	3	62
3.77813	2	7	3	62
3.77821	2	7	3	62
3.77821	2	7	3	62
3.77825	2	7	3	62
3.77831	2	7	3	62
3.7784	2	7	3	62
3.7784	2	7	3	62
3.77844	2	7	3	62
3.7785	2	7	3	62
3.77856	2	7	3	62
3.77865	2	7	3	62
3.77865	2	7	3	62
3.77869	2	7	3	62
3.77875	2	7	3	62
3.77884	2	7	3	62
3.77884	2	7	3	62
3.77888	2	7	3	62
3.77889	2	3	3	54
3.77894	2	7	3	62
3.779	2	7	3	62
3.77906	2	7	3	62
3.77915	2	7	3	62
3.77915	2	7	3	62
3.77919	2	7	3	62
3.77925	2	7	3	62
3.77933	2	7	3	62
3.77939	2	7	3	62
3.77939	2	7	3	62
3.77944	2	7	3	62
3.7795	2	7	3	62
3.77959	2	7	3	62
3.77959	2	7	3	62
3.77963	2	7	3	62
3.77969	2	7	3	62
3.77976	2	7	3	62
3.77982	2	7	3	62
3.77982	2	7	3	62
3.77988	2	7	3	62
3.77994	2	7	3	62
3.78002	2	7	3	62
3.78002	2	7	3	62
3.78006	2	7	3	62
3.78013	2	7	3	62
3.7802	2	7	3	62
3.78027	2	7	3	62
3.78027	2	7	3	62
3.78031	2	7	3	62
3.7804	2	7	3	62
3.7804	2	7	3	62
3.78044	2	7	3	62
3.7805	2	7	3	62
3.78056	2	7	3	62
3.78064	2	7	3	62
3.7807	2	7	3	62
3.7807	2	7	3	62
3.78075	2	7	3	62
3.78084	2	7	3	62
3.78084	2	7	3	62
3.78088	2	7	3	62
3.78094	2	7	3	62
3.781	2	7	3	62
3.78107	2	7	3	62
3.78114	2	7	3	62
3.78114	2	7	3	62
3.78119	2	7	3	62
3.78127	2	7	3	62
3.78127	2	7	3	62
3.78131	2	7	3	62
3.78138	2	7	3	62
3.78144	2	7	3	62
3.78152	2	7	3	62
3.78157	2	7	3	62
3.78157	2	7	3	62
3.78163	2	7	3	62
3.78171	2	7	3	62
3.78171	2	7	3	62
3.78175	2	7	3	62
3.78181	2	7	3	62
3.78188	2	7	3	62
3.78195	2	7	3	62
3.78202	2	7	3	62
3.78202	2	7	3	62
3.78206	2	7	3	62
3.78215	2	7	3	62
3.78215	2	7	3	62
3.78219	2	7	3	62
3.78225	2	7	3	62
3.78234	2	7	3	62
3.78234	2	7	3	62
3.78238	2	7	3	62
3.78244	2	7	3	62
3.7825	2	7	3	62
3.78259	2	7	3	62
3.78259	2	7	3	62
3.78263	2	7	3	62
3.78269	2	7	3	62
3.78275	2	7	3	62
3.78284	2	7	3	62
3.78284	2	7	3	62
3.78288	2	7	3	62
3.78294	2	7	3	62
3.78315	2	7	3	62
3.78315	2	7	3	62
3.78319	2	7	3	62
3.78325	2	7	3	62
3.78359	2	7	3	62
3.78359	2	7	3	62
3.78363	2	7	3	62
3.78369	2	7	3	62
3.78402	2	7	3	62
3.78402	2	7	3	62
3.78406	2	7	3	62
3.78413	2	7	3	62
3.78446	2	7	3	62
3.78446	2	7	3	62
3.7845	2	7	3	62
3.78456	2	7	3	62
3.78463	2	7	3	62
3.78471	2	7	3	62
3.78471	2	7	3	62
3.78475	2	7	3	62
3.7849	2	7	3	62
3.7849	2	7	3	62
3.78494	2	7	3	62
3.785	2	7	3	62
3.78534	2	7	3	62
3.78534	2	7	3	62
3.78538	2	7	3	62
3.78544	2	7	3	62
3.78577	2	7	3	62
3.78577	2	7	3	62
3.78581	2	7	3	62
3.78588	2	7	3	62
3.78594	2	7	3	62
3.78602	2	7	3	62
3.78602	2	7	3	62
3.78606	2	7	3	62
3.78621	2	7	3	62
3.78621	2	7	3	62
3.78625	2	7	3	62
3.78631	2	7	3	62
3.78665	2	7	3	62
3.78665	2	7	3	62
3.78669	2	7	3	62
3.78675	2	7	3	62
3.78709	2	7	3	62
3.78709	2	7	3	62
3.78713	2	7	3	62
3.78719	2	7	3	62
3.78744	2	7	3	62
3.7875	2	7	3	62
3.7879	2	7	3	62
3.7879	2	7	3	62
3.78794	2	7	3	62
3.788	2	7	3	62
3.78838	2	7	3	62
3.78846	2	7	3	62
3.78846	2	7	3	62
3.7885	2	7	3	62
3.78881	2	7	3	62
3.7889	2	7	3	62
3.7889	2	7	3	62
3.78894	2	7	3	62
3.789	2	7	3	62
3.78909	2	7	3	62
3.78909	2	7	3	62
3.78913	2	7	3	62
3.78925	2	7	3	62
3.78934	2	7	3	62
3.78934	2	7	3	62
3.78938	2	7	3	62
3.78969	2	7	3	62
3.78977	2	7	3	62
3.78977	2	7	3	62
3.78981	2	7	3	62
3.79013	2	7	3	62
3.79019	2	7	3	62
3.79027	2	7	3	62
3.79027	2	7	3	62
3.79056	2	7	3	62
3.79065	2	7	3	62
3.79065	2	7	3	62
3.79069	2	7	3	62
3.79102	2	7	3	62
3.79102	2	7	3	62
3.79106	2	7	3	62
3.79113	2	7	3	62
3.79119	2	7	3	62
3.79127	2	7	3	62
3.79127	2	7	3	62
3.79131	2	7	3	62
3.79144	2	7	3	62
3.7915	2	7	3	62
3.79159	2	7	3	62
3.79159	2	7	3	62
3.79188	2	7	3	62
3.79194	2	7	3	62
3.79234	2	7	3	62
3.79234	2	7	3	62
3.79238	2	7	3	62
3.79244	2	7	3	62
3.79277	2	7	3	62
3.79277	2	7	3	62
3.79281	2	7	3	62
3.79288	2	7	3	62
3.79321	2	7	3	62
3.79321	2	7	3	62
3.79325	2	7	3	62
3.79331	2	7	3	62
3.79363	2	7	3	62
3.79364	2	3	3	54
3.79371	2	7	3	62
3.79371	2	7	3	62
3.79375	2	7	3	62
3.79381	2	7	3	62
3.79388	2	7	3	62
3.79396	2	7	3	62
3.79396	2	7	3	62
3.79409	2	7	3	62
3.79409	2	7	3	62
3.79413	2	7	3	62
3.79419	2	7	3	62
3.79452	2	7	3	62
3.79452	2	7	3	62
3.79456	2	7	3	62
3.79463	2	7	3	62
3.79471	2	7	3	62
3.79471	2	7	3	62
3.79475	2	7	3	62
3.79481	2	7	3	62
3.79488	2	7	3	62
3.79496	2	7	3	62
3.79496	2	7	3	62
3.795	2	7	3	62
3.7954	2	7	3	62
3.7954	2	7	3	62
3.79544	2	7	3	62
3.7955	2	7	3	62
3.79584	2	7	3	62
3.79584	2	7	3	62
3.79588	2	7	3	62
3.79594	2	7	3	62
3.79627	2	7	3	62
3.79627	2	7	3	62
3.79631	2	7	3	62
3.79638	2	7	3	62
3.79671	2	7	3	62
3.79671	2	7	3	62
3.79675	2	7	3	62
3.79681	2	7	3	62
3.79688	2	7	3	62
3.79696	2	7	3	62
3.79696	2	7	3	62
3.797	2	7	3	62
3.79715	2	7	3	62
3.79715	2	7	3	62
3.79719	2	7	3	62
3.79725	2	7	3	62
3.79765	2	7	3	62
3.79765	2	7	3	62
3.79809	2	7	3	62
3.79809	2	7	3	62
3.79813	2	7	3	62
3.79819	2	7	3	62
3.79852	2	7	3	62
3.79852	2	7	3	62
3.79856	2	7	3	62
3.79863	2	7	3	62
3.79871	2	7	3	62
3.79871	2	7	3	62
3.79875	2	7	3	62
3.79881	2	7	3	62
3.79888	2	7	3	62
3.79896	2	7	3	62
3.79896	2	7	3	62
3.799	2	7	3	62
3.7994	2	7	3	62
3.7994	2	7	3	62
3.79981	2	7	3	54
3.7999	2	7	3	54
3.7999	2	7	3	54
3.80025	2	7	3	54
3.80031	2	7	3	54
3.80069	2	7	3	54
3.80077	2	7	3	54
3.80077	2	7	3	54
3.80081	2	7	3	54
3.80156	2	7	3	54
3.80165	2	7	3	54
3.80165	2	7	3	54
3.802	2	7	3	54
3.80244	2	7	3	54
3.8025	2	7	3	54
3.80288	2	7	3	54
3.80296	2	7	3	54
3.80296	2	7	3	54
3.803	2	7	3	54
3.80338	2	7	3	54
3.80344	2	7	3	54
3.80381	2	7	3	54
3.80425	2	7	3	54
3.80434	2	7	3	54
3.80434	2	7	3	54
3.80469	2	7	3	54
3.80477	2	7	3	54
3.80477	2	7	3	54
3.80513	2	7	3	54
3.80519	2	7	3	54
3.80556	2	7	3	54
3.80565	2	7	3	54
3.80565	2	7	3	54
3.806	2	7	3	54
3.80644	2	7	3	54
3.8065	2	7	3	54
3.80688	2	7	3	54
3.80731	2	7	3	54
3.8074	2	7	3	54
3.8074	2	7	3	54
3.80744	2	7	3	54
3.80775	2	7	3	54
3.80784	2	7	3	54
3.80784	2	7	3	54
3.80819	2	7	3	54
3.80825	2	7	3	54
3.80863	2	7	3	54
3.80869	2	7	3	54
3.80906	2	7	3	54
3.80915	2	7	3	54
3.80915	2	7	3	54
3.8095	2	7	3	54
3.80994	2	7	3	54
3.81002	2	7	3	54
3.81002	2	7	3	54
3.81006	2	7	3	54
3.81038	2	7	3	54
3.81044	2	7	3	54
3.81081	2	7	3	54
3.8109	2	7	3	54
3.8109	2	7	3	54
3.81125	2	7	3	54
3.81134	2	7	3	54
3.81134	2	7	3	54
3.81169	2	7	3	54
3.81175	2	7	3	54
3.81213	2	7	3	54
3.81221	2	7	3	54
3.81221	2	7	3	54
3.81256	2	7	3	54
3.813	2	7	3	54
3.81309	2	7	3	54
3.81309	2	7	3	54
3.81313	2	7	3	54
3.81319	2	7	3	54
3.81344	2	7	3	54
3.81388	2	7	3	54
3.81396	2	7	3	54
3.81396	2	7	3	54
3.814	2	7	3	54
3.81431	2	7	3	54
3.81438	2	7	3	54
3.81475	2	7	3	54
3.81484	2	7	3	54
3.81484	2	7	3	54
3.81519	2	7	3	54
3.81525	2	7	3	54
3.81563	2	7	3	54
3.81571	2	7	3	54
3.81571	2	7	3	54
3.81606	2	7	3	54
3.81613	2	7	3	54
3.8165	2	7	3	54
3.81656	2	7	3	54
3.81694	2	7	3	54
3.81702	2	7	3	54
3.81702	2	7	3	54
3.81706	2	7	3	54
3.81738	2	7	3	54
3.81781	2	7	3	54
3.8179	2	7	3	54
3.8179	2	7	3	54
3.81794	2	7	3	54
3.81869	2	7	3	54
3.81875	2	7	3	54
3.81913	2	7	3	54
3.81921	2	7	3	54
3.81921	2	7	3	54
3.81956	2	7	3	54
3.81965	2	7	3	54
3.81965	2	7	3	54
3.82	2	7	3	54
3.82006	2	7	3	54
3.82044	2	7	3	54
3.82052	2	7	3	54
3.82052	2	7	3	54
3.82056	2	7	3	54
3.82088	2	7	3	54
3.82094	2	7	3	54
3.82131	2	7	3	54
3.8214	2	7	3	54
3.8214	2	7	3	54
3.82175	2	7	3	54
3.82181	2	7	3	54
3.82219	2	7	3	54
3.82263	2	7	3	54
3.82271	2	7	3	54
3.82271	2	7	3	54
3.82275	2	7	3	54
3.82306	2	7	3	54
3.82313	2	7	3	54
3.8235	2	7	3	54
3.82359	2	7	3	54
3.82359	2	7	3	54
3.82394	2	7	3	54
3.824	2	7	3	54
3.82438	2	7	3	54
3.82446	2	7	3	54
3.82446	2	7	3	54
3.82455	2	3	3	54
3.82481	2	7	3	54
3.82488	2	7	3	54
3.82569	2	7	3	54
3.82577	2	7	3	54
3.82577	2	7	3	54
3.82581	2	7	3	54
3.82588	2	7	3	54
3.82656	2	7	3	54
3.82665	2	7	3	54
3.82665	2	7	3	54
3.82669	2	7	3	54
3.827	2	7	3	54
3.82744	2	7	3	54
3.82752	2	7	3	54
3.82752	2	7	3	54
3.82756	2	7	3	54
3.82763	2	7	3	54
3.82788	2	7	3	54
3.82796	2	7	3	54
3.82796	2	7	3	54
3.828	2	7	3	54
3.82838	2	7	3	54
3.82846	2	7	3	54
3.82846	2	7	3	54
3.8285	2	7	3	54
3.82856	2	7	3	54
3.82881	2	7	3	54
3.8289	2	7	3	54
3.8289	2	7	3	54
3.82894	2	7	3	54
3.829	2	7	3	54
3.82906	2	7	3	54
3.82913	2	7	3	54
3.82925	2	7	3	54
3.82934	2	7	3	54
3.82934	2	7	3	54
3.82969	2	7	3	54
3.82977	2	7	3	54
3.82977	2	7	3	54
3.82981	2	7	3	54
3.82988	2	7	3	54
3.82994	2	7	3	54
3.83013	2	7	3	54
3.83021	2	7	3	54
3.83021	2	7	3	54
3.83025	2	7	3	54
3.83056	2	7	3	54
3.83065	2	7	3	54
3.83065	2	7	3	54
3.83069	2	7	3	54
3.831	2	7	3	54
3.83109	2	7	3	54
3.83109	2	7	3	54
3.83113	2	7	3	54
3.83119	2	7	3	54
3.83144	2	7	3	54
3.83152	2	7	3	54
3.83152	2	7	3	54
3.83156	2	7	3	54
3.83163	2	7	3	54
3.83188	2	7	3	54
3.83196	2	7	3	54
3.83196	2	7	3	54
3.832	2	7	3	54
3.83231	2	7	3	54
3.8324	2	7	3	54
3.8324	2	7	3	54
3.83244	2	7	3	54
3.8325	2	7	3	54
3.83275	2	7	3	54
3.83284	2	7	3	54
3.83284	2	7	3	54
3.83288	2	7	3	54
3.83319	2	7	3	54
3.83327	2	7	3	54
3.83327	2	7	3	54
3.83331	2	7	3	54
3.83338	2	7	3	54
3.83344	2	7	3	54
3.83363	2	7	3	54
3.83371	2	7	3	54
3.83371	2	7	3	54
3.83375	2	7	3	54
3.83406	2	7	3	54
3.83415	2	7	3	54
3.83415	2	7	3	54
3.83419	2	7	3	54
3.83425	2	7	3	54
3.83452	2	7	3	54
3.83452	2	7	3	54
3.83456	2	7	3	54
3.83463	2	7	3	54
3.83494	2	7	3	54
3.83502	2	7	3	54
3.83502	2	7	3	54
3.83506	2	7	3	54
3.83513	2	7	3	54
3.83538	2	7	3	54
3.83546	2	7	3	54
3.83546	2	7	3	54
3.8355	2	7	3	54
3.83556	2	7	3	54
3.83581	2	7	3	54
3.8359	2	7	3	54
3.8359	2	7	3	54
3.83594	2	7	3	54
3.836	2	7	3	54
3.83625	2	7	3	54
3.83634	2	7	3	54
3.83634	2	7	3	54
3.83638	2	7	3	54
3.83644	2	7	3	54
3.83669	2	7	3	54
3.83677	2	7	3	54
3.83677	2	7	3	54
3.83681	2	7	3	54
3.83715	2	7	3	54
3.83715	2	7	3	54
3.83719	2	7	3	54
3.83725	2	7	3	54
3.83731	2	7	3	54
3.83738	2	7	3	54
3.83756	2	7	3	54
3.83765	2	7	3	54
3.83765	2	7	3	54
3.838	2	7	3	54
3.83809	2	7	3	54
3.83809	2	7	3	54
3.83813	2	7	3	54
3.83819	2	7	3	54
3.83844	2	7	3	54
3.83852	2	7	3	54
3.83852	2	7	3	54
3.83856	2	7	3	54
3.83863	2	7	3	54
3.83888	2	7	3	54
3.83896	2	7	3	54
3.83896	2	7	3	54
3.839	2	7	3	54
3.83931	2	7	3	54
3.8394	2	7	3	54
3.8394	2	7	3	54
3.83944	2	7	3	54
3.8395	2	7	3	54
3.83975	2	7	3	54
3.83984	2	7	3	54
3.83984	2	7	3	54
3.83988	2	7	3	54
3.83994	2	7	3	54
3.84019	2	7	3	54
3.84027	2	7	3	54
3.84027	2	7	3	54
3.84031	2	7	3	54
3.84063	2	7	3	54
3.84071	2	7	3	54
3.84071	2	7	3	54
3.84075	2	7	3	54
3.84081	2	7	3	54
3.84088	2	7	3	54
3.84106	2	7	3	54
3.84115	2	7	3	54
3.84115	2	7	3	54
3.84119	2	7	3	54
3.8415	2	7	3	54
3.84159	2	7	3	54
3.84159	2	7	3	54
3.84163	2	7	3	54
3.84169	2	7	3	54
3.84194	2	7	3	54
3.84202	2	7	3	54
3.84202	2	7	3	54
3.84206	2	7	3	54
3.84213	2	7	3	54
3.84238	2	7	3	54
3.84246	2	7	3	54
3.84246	2	7	3	54
3.8425	2	7	3	54
3.84281	2	7	3	54
3.8429	2	7	3	54
3.8429	2	7	3	54
3.84294	2	7	3	54
3.843	2	7	3	54
3.84325	2	7	3	54
3.84334	2	7	3	54
3.84334	2	7	3	54
3.84338	2	7	3	54
3.84344	2	7	3	54
3.84369	2	7	3	54
3.84377	2	7	3	54
3.84377	2	7	3	54
3.84381	2	7	3	54
3.84388	2	7	3	54
3.84413	2	7	3	54
3.84421	2	7	3	54
3.84421	2	7	3	54
3.84425	2	7	3	54
3.84431	2	7	3	54
3.84456	2	7	3	54
3.84465	2	7	3	54
3.84465	2	7	3	54
3.84469	2	7	3	54
3.845	2	7	3	54
3.84509	2	7	3	54
3.84509	2	7	3	54
3.84513	2	7	3	54
3.84544	2	7	3	54
3.84552	2	7	3	54
3.84552	2	7	3	54
3.84556	2	7	3	54
3.84563	2	7	3	54
3.84588	2	7	3	54
3.84596	2	7	3	54
3.84596	2	7	3	54
3.846	2	7	3	54
3.84606	2	7	3	54
3.84631	2	7	3	54
3.8464	2	7	3	54
3.8464	2	7	3	54
3.84644	2	7	3	54
3.84675	2	7	3	54
3.84684	2	7	3	54
3.84684	2	7	3	54
3.84719	2	7	3	54
3.84727	2	7	3	54
3.84727	2	7	3	54
3.84731	2	7	3	54
3.84738	2	7	3	54
3.84763	2	7	3	54
3.84771	2	7	3	54
3.84771	2	7	3	54
3.84775	2	7	3	54
3.84781	2	7	3	54
3.84806	2	7	3	54
3.84815	2	7	3	54
3.84815	2	7	3	54
3.84819	2	7	3	54
