Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
0.294879	2	1	0	0	50.1547
0.295004	2	8	0	0	55.4742
0.295004	2	7	0	0	56.9236
0.295004	2	6	0	0	47.5266
0.295004	2	5	0	0	45.4193
0.295004	2	4	0	0	48.6652
0.295004	2	3	0	0	52.5687
0.295004	2	2	0	0	49.2116
0.295004	2	1	0	0	50.1547
0.295317	2	8	0	0	55.4742
0.295317	2	7	0	0	56.9236
0.295317	2	6	0	0	47.5266
0.295317	2	5	0	0	45.4193
0.295317	2	4	0	0	48.6652
0.295317	2	3	0	0	52.5687
0.295317	2	2	0	0	49.2116
0.295317	2	1	0	0	50.1547
0.296379	2	8	0	0	55.4742
0.296379	2	7	0	0	56.9236
0.296379	2	6	0	0	47.5266
0.296379	2	5	0	0	45.4193
0.296379	2	4	0	0	48.6652
0.296379	2	3	0	0	52.5687
0.296379	2	2	0	0	49.2116
0.296379	2	1	0	0	50.1547
0.296504	2	8	0	0	55.4742
0.296504	2	7	0	0	56.9236
0.296504	2	6	0	0	47.5266
0.296504	2	5	0	0	45.4193
0.296504	2	4	0	0	48.6652
0.296504	2	3	0	0	52.5687
0.296504	2	2	0	0	49.2116
0.296504	2	1	0	0	50.1547
0.297567	2	8	0	0	55.4742
0.297567	2	7	0	0	56.9236
0.297567	2	6	0	0	47.5266
0.297567	2	5	0	0	45.4193
0.297567	2	4	0	0	48.6652
0.297567	2	3	0	0	52.5687
0.297567	2	2	0	0	49.2116
0.297567	2	1	0	0	50.1547
0.297754	2	8	0	0	55.4742
0.297754	2	7	0	0	56.9236
0.297754	2	6	0	0	47.5266
0.297754	2	5	0	0	45.4193
0.297754	2	4	0	0	48.6652
0.297754	2	3	0	0	52.5687
0.297754	2	2	0	0	49.2116
0.297754	2	1	0	0	50.1547
0.298442	2	8	0	0	55.4742
0.298442	2	7	0	0	56.9236
0.298442	2	6	0	0	47.5266
0.298442	2	5	0	0	45.4193
0.298442	2	4	0	0	48.6652
0.298442	2	3	0	0	52.5687
0.298442	2	2	0	0	49.2116
0.298442	2	1	0	0	50.1547
0.298754	2	8	0	0	55.4742
0.298754	2	7	0	0	56.9236
0.298754	2	6	0	0	47.5266
0.298754	2	5	0	0	45.4193
0.298754	2	4	0	0	48.6652
0.298754	2	3	0	0	52.5687
0.298754	2	2	0	0	49.2116
0.298754	2	1	0	0	50.1547
0.299129	2	8	0	0	55.4742
0.299129	2	7	0	0	56.9236
0.299129	2	6	0	0	47.5266
0.299129	2	5	0	0	45.4193
0.299129	2	4	0	0	48.6652
0.299129	2	3	0	0	52.5687
0.299129	2	2	0	0	49.2116
0.299129	2	1	0	0	50.1547
0.300004	2	8	0	0	55.4742
0.300004	2	7	0	0	56.9236
0.300004	2	6	0	0	47.5266
0.300004	2	5	0	0	45.4193
0.300004	2	4	0	0	48.6652
0.300004	2	3	0	0	52.5687
0.300004	2	2	0	0	49.2116
0.300004	2	1	0	0	50.1547
0.300317	2	8	0	0	55.4742
0.300317	2	7	0	0	56.9236
0.300317	2	6	0	0	47.5266
0.300317	2	5	0	0	45.4193
0.300317	2	4	0	0	48.6652
0.300317	2	3	0	0	52.5687
0.300317	2	2	0	0	49.2116
0.300317	2	1	0	0	50.1547
0.301379	2	8	0	0	55.4742
0.301379	2	7	0	0	56.9236
0.301379	2	6	0	0	47.5266
0.301379	2	5	0	0	45.4193
0.301379	2	4	0	0	48.6652
0.301379	2	3	0	0	52.5687
0.301379	2	2	0	0	49.2116
0.301379	2	1	0	0	50.1547
0.301504	2	8	0	0	55.4742
0.301504	2	7	0	0	56.9236
0.301504	2	6	0	0	47.5266
0.301504	2	5	0	0	45.4193
0.301504	2	4	0	0	48.6652
0.301504	2	3	0	0	52.5687
0.301504	2	2	0	0	49.2116
0.301504	2	1	0	0	50.1547
0.302567	2	8	0	0	55.4742
0.302567	2	7	0	0	56.9236
0.302567	2	6	0	0	47.5266
0.302567	2	5	0	0	45.4193
0.302567	2	4	0	0	48.6652
0.302567	2	3	0	0	52.5687
0.302567	2	2	0	0	49.2116
0.302567	2	1	0	0	50.1547
0.302754	2	8	0	0	55.4742
0.302754	2	7	0	0	56.9236
0.302754	2	6	0	0	47.5266
0.302754	2	5	0	0	45.4193
0.302754	2	4	0	0	48.6652
0.302754	2	3	0	0	52.5687
0.302754	2	2	0	0	49.2116
0.302754	2	1	0	0	50.1547
0.303379	2	8	0	0	55.4742
0.303379	2	7	0	0	56.9236
0.303379	2	6	0	0	47.5266
0.303379	2	5	0	0	45.4193
0.303379	2	4	0	0	48.6652
0.303379	2	3	0	0	52.5687
0.303379	2	2	0	0	49.2116
0.303379	2	1	0	0	50.1547
0.303442	2	8	0	0	55.4742
0.303442	2	7	0	0	56.9236
0.303442	2	6	0	0	47.5266
0.303442	2	5	0	0	45.4193
0.303442	2	4	0	0	48.6652
0.303442	2	3	0	0	52.5687
0.303442	2	2	0	0	49.2116
0.303442	2	1	0	0	50.1547
0.303754	2	8	0	0	55.4742
0.303754	2	7	0	0	56.9236
0.303754	2	6	0	0	47.5266
0.303754	2	5	0	0	45.4193
0.303754	2	4	0	0	48.6652
0.303754	2	3	0	0	52.5687
0.303754	2	2	0	0	49.2116
0.303754	2	1	0	0	50.1547
0.304129	2	8	0	0	55.4742
0.304129	2	7	0	0	56.9236
0.304129	2	6	0	0	47.5266
0.304129	2	5	0	0	45.4193
0.304129	2	4	0	0	48.6652
0.304129	2	3	0	0	52.5687
0.304129	2	2	0	0	49.2116
0.304129	2	1	0	0	50.1547
0.305004	2	8	0	0	55.4742
0.305004	2	7	0	0	56.9236
0.305004	2	6	0	0	47.5266
0.305004	2	5	0	0	45.4193
0.305004	2	4	0	0	48.6652
0.305004	2	3	0	0	52.5687
0.305004	2	2	0	0	49.2116
0.305004	2	1	0	0	50.1547
0.305317	2	8	0	0	55.4742
0.305317	2	7	0	0	56.9236
0.305317	2	6	0	0	47.5266
0.305317	2	5	0	0	45.4193
0.305317	2	4	0	0	48.6652
0.305317	2	3	0	0	52.5687
0.305317	2	2	0	0	49.2116
0.305317	2	1	0	0	50.1547
0.306379	2	8	0	0	55.4742
0.306379	2	7	0	0	56.9236
0.306379	2	6	0	0	47.5266
0.306379	2	5	0	0	45.4193
0.306379	2	4	0	0	48.6652
0.306379	2	3	0	0	52.5687
0.306379	2	2	0	0	49.2116
0.306379	2	1	0	0	50.1547
0.306504	2	8	0	0	55.4742
0.306504	2	7	0	0	56.9236
0.306504	2	6	0	0	47.5266
0.306504	2	5	0	0	45.4193
0.306504	2	4	0	0	48.6652
0.306504	2	3	0	0	52.5687
0.306504	2	2	0	0	49.2116
0.306504	2	1	0	0	50.1547
0.307567	2	8	0	0	55.4742
0.307567	2	7	0	0	56.9236
0.307567	2	6	0	0	47.5266
0.307567	2	5	0	0	45.4193
0.307567	2	4	0	0	48.6652
0.307567	2	3	0	0	52.5687
0.307567	2	2	0	0	49.2116
0.307567	2	1	0	0	50.1547
0.307754	2	8	0	0	55.4742
0.307754	2	7	0	0	56.9236
0.307754	2	6	0	0	47.5266
0.307754	2	5	0	0	45.4193
0.307754	2	4	0	0	48.6652
0.307754	2	3	0	0	52.5687
0.307754	2	2	0	0	49.2116
0.307754	2	1	0	0	50.1547
0.308442	2	8	0	0	55.4742
0.308442	2	7	0	0	56.9236
0.308442	2	6	0	0	47.5266
0.308442	2	5	0	0	45.4193
0.308442	2	4	0	0	48.6652
0.308442	2	3	0	0	52.5687
0.308442	2	2	0	0	49.2116
0.308442	2	1	0	0	50.1547
0.308754	2	8	0	0	55.4742
0.308754	2	7	0	0	56.9236
0.308754	2	6	0	0	47.5266
0.308754	2	5	0	0	45.4193
0.308754	2	4	0	0	48.6652
0.308754	2	3	0	0	52.5687
0.308754	2	2	0	0	49.2116
0.308754	2	1	0	0	50.1547
0.309129	2	8	0	0	55.4742
0.309129	2	7	0	0	56.9236
0.309129	2	6	0	0	47.5266
0.309129	2	5	0	0	45.4193
0.309129	2	4	0	0	48.6652
0.309129	2	3	0	0	52.5687
0.309129	2	2	0	0	49.2116
0.309129	2	1	0	0	50.1547
0.310004	2	8	0	0	55.4742
0.310004	2	7	0	0	56.9236
0.310004	2	6	0	0	47.5266
0.310004	2	5	0	0	45.4193
0.310004	2	4	0	0	48.6652
0.310004	2	3	0	0	52.5687
0.310004	2	2	0	0	49.2116
0.310004	2	1	0	0	50.1547
0.310317	2	8	0	0	55.4742
0.310317	2	7	0	0	56.9236
0.310317	2	6	0	0	47.5266
0.310317	2	5	0	0	45.4193
0.310317	2	4	0	0	48.6652
0.310317	2	3	0	0	52.5687
0.310317	2	2	0	0	49.2116
0.310317	2	1	0	0	50.1547
0.311379	2	8	0	0	55.4742
0.311379	2	7	0	0	56.9236
0.311379	2	6	0	0	47.5266
0.311379	2	5	0	0	45.4193
0.311379	2	4	0	0	48.6652
0.311379	2	3	0	0	52.5687
0.311379	2	2	0	0	49.2116
0.311379	2	1	0	0	50.1547
0.311504	2	8	0	0	55.4742
0.311504	2	7	0	0	56.9236
0.311504	2	6	0	0	47.5266
0.311504	2	5	0	0	45.4193
0.311504	2	4	0	0	48.6652
0.311504	2	3	0	0	52.5687
0.311504	2	2	0	0	49.2116
0.311504	2	1	0	0	50.1547
0.312567	2	8	0	0	55.4742
0.312567	2	7	0	0	56.9236
0.312567	2	6	0	0	47.5266
0.312567	2	5	0	0	45.4193
0.312567	2	4	0	0	48.6652
0.312567	2	3	0	0	52.5687
0.312567	2	2	0	0	49.2116
0.312567	2	1	0	0	50.1547
0.312754	2	8	0	0	55.4742
0.312754	2	7	0	0	56.9236
0.312754	2	6	0	0	47.5266
0.312754	2	5	0	0	45.4193
0.312754	2	4	0	0	48.6652
0.312754	2	3	0	0	52.5687
0.312754	2	2	0	0	49.2116
0.312754	2	1	0	0	50.1547
0.313442	2	8	0	0	55.4742
0.313442	2	7	0	0	56.9236
0.313442	2	6	0	0	47.5266
0.313442	2	5	0	0	45.4193
0.313442	2	4	0	0	48.6652
0.313442	2	3	0	0	52.5687
0.313442	2	2	0	0	49.2116
0.313442	2	1	0	0	50.1547
0.313754	2	8	0	0	55.4742
0.313754	2	7	0	0	56.9236
0.313754	2	6	0	0	47.5266
0.313754	2	5	0	0	45.4193
0.313754	2	4	0	0	48.6652
0.313754	2	3	0	0	52.5687
0.313754	2	2	0	0	49.2116
0.313754	2	1	0	0	50.1547
0.314129	2	8	0	0	55.4742
0.314129	2	7	0	0	56.9236
0.314129	2	6	0	0	47.5266
0.314129	2	5	0	0	45.4193
0.314129	2	4	0	0	48.6652
0.314129	2	3	0	0	52.5687
0.314129	2	2	0	0	49.2116
0.314129	2	1	0	0	50.1547
0.315004	2	8	0	0	55.4742
0.315004	2	7	0	0	56.9236
0.315004	2	6	0	0	47.5266
0.315004	2	5	0	0	45.4193
0.315004	2	4	0	0	48.6652
0.315004	2	3	0	0	52.5687
0.315004	2	2	0	0	49.2116
0.315004	2	1	0	0	50.1547
0.315317	2	8	0	0	55.4742
0.315317	2	7	0	0	56.9236
0.315317	2	6	0	0	47.5266
0.315317	2	5	0	0	45.4193
0.315317	2	4	0	0	48.6652
0.315317	2	3	0	0	52.5687
0.315317	2	2	0	0	49.2116
0.315317	2	1	0	0	50.1547
0.316379	2	8	0	0	55.4742
0.316379	2	7	0	0	56.9236
0.316379	2	6	0	0	47.5266
0.316379	2	5	0	0	45.4193
0.316379	2	4	0	0	48.6652
0.316379	2	3	0	0	52.5687
0.316379	2	2	0	0	49.2116
0.316379	2	1	0	0	50.1547
0.316504	2	8	0	0	55.4742
0.316504	2	7	0	0	56.9236
0.316504	2	6	0	0	47.5266
0.316504	2	5	0	0	45.4193
0.316504	2	4	0	0	48.6652
0.316504	2	3	0	0	52.5687
0.316504	2	2	0	0	49.2116
0.316504	2	1	0	0	50.1547
0.317567	2	8	0	0	55.4742
0.317567	2	7	0	0	56.9236
0.317567	2	6	0	0	47.5266
0.317567	2	5	0	0	45.4193
0.317567	2	4	0	0	48.6652
0.317567	2	3	0	0	52.5687
0.317567	2	2	0	0	49.2116
0.317567	2	1	0	0	50.1547
0.317754	2	8	0	0	55.4742
0.317754	2	7	0	0	56.9236
0.317754	2	6	0	0	47.5266
0.317754	2	5	0	0	45.4193
0.317754	2	4	0	0	48.6652
0.317754	2	3	0	0	52.5687
0.317754	2	2	0	0	49.2116
0.317754	2	1	0	0	50.1547
0.318442	2	8	0	0	55.4742
0.318442	2	7	0	0	56.9236
0.318442	2	6	0	0	47.5266
0.318442	2	5	0	0	45.4193
0.318442	2	4	0	0	48.6652
0.318442	2	3	0	0	52.5687
0.318442	2	2	0	0	49.2116
0.318442	2	1	0	0	50.1547
0.318754	2	8	0	0	55.4742
0.318754	2	7	0	0	56.9236
0.318754	2	6	0	0	47.5266
0.318754	2	5	0	0	45.4193
0.318754	2	4	0	0	48.6652
0.318754	2	3	0	0	52.5687
0.318754	2	2	0	0	49.2116
0.318754	2	1	0	0	50.1547
0.319129	2	8	0	0	55.4742
0.319129	2	7	0	0	56.9236
0.319129	2	6	0	0	47.5266
0.319129	2	5	0	0	45.4193
0.319129	2	4	0	0	48.6652
0.319129	2	3	0	0	52.5687
0.319129	2	2	0	0	49.2116
0.319129	2	1	0	0	50.1547
0.320004	2	8	0	0	55.4742
0.320004	2	7	0	0	56.9236
0.320004	2	6	0	0	47.5266
0.320004	2	5	0	0	45.4193
0.320004	2	4	0	0	48.6652
0.320004	2	3	0	0	52.5687
0.320004	2	2	0	0	49.2116
0.320004	2	1	0	0	50.1547
0.320317	2	8	0	0	55.4742
0.320317	2	7	0	0	56.9236
0.320317	2	6	0	0	47.5266
0.320317	2	5	0	0	45.4193
0.320317	2	4	0	0	48.6652
0.320317	2	3	0	0	52.5687
0.320317	2	2	0	0	49.2116
0.320317	2	1	0	0	50.1547
0.320879	2	8	0	0	55.4742
0.320879	2	7	0	0	56.9236
0.320879	2	6	0	0	47.5266
0.320879	2	5	0	0	45.4193
0.320879	2	4	0	0	48.6652
0.320879	2	3	0	0	52.5687
0.320879	2	2	0	0	49.2116
0.320879	2	1	0	0	50.1547
0.321379	2	8	0	0	55.4742
0.321379	2	7	0	0	56.9236
0.321379	2	6	0	0	47.5266
0.321379	2	5	0	0	45.4193
0.321379	2	4	0	0	48.6652
0.321379	2	3	0	0	52.5687
0.321379	2	2	0	0	49.2116
0.321379	2	1	0	0	50.1547
0.321504	2	8	0	0	55.4742
0.321504	2	7	0	0	56.9236
0.321504	2	6	0	0	47.5266
0.321504	2	5	0	0	45.4193
0.321504	2	4	0	0	48.6652
0.321504	2	3	0	0	52.5687
0.321504	2	2	0	0	49.2116
0.321504	2	1	0	0	50.1547
0.322567	2	8	0	0	55.4742
0.322567	2	7	0	0	56.9236
0.322567	2	6	0	0	47.5266
0.322567	2	5	0	0	45.4193
0.322567	2	4	0	0	48.6652
0.322567	2	3	0	0	52.5687
0.322567	2	2	0	0	49.2116
0.322567	2	1	0	0	50.1547
0.322754	2	8	0	0	55.4742
0.322754	2	7	0	0	56.9236
0.322754	2	6	0	0	47.5266
0.322754	2	5	0	0	45.4193
0.322754	2	4	0	0	48.6652
0.322754	2	3	0	0	52.5687
0.322754	2	2	0	0	49.2116
0.322754	2	1	0	0	50.1547
0.323442	2	8	0	0	55.4742
0.323442	2	7	0	0	56.9236
0.323442	2	6	0	0	47.5266
0.323442	2	5	0	0	45.4193
0.323442	2	4	0	0	48.6652
0.323442	2	3	0	0	52.5687
0.323442	2	2	0	0	49.2116
0.323442	2	1	0	0	50.1547
0.323754	2	8	0	0	55.4742
0.323754	2	7	0	0	56.9236
0.323754	2	6	0	0	47.5266
0.323754	2	5	0	0	45.4193
0.323754	2	4	0	0	48.6652
0.323754	2	3	0	0	52.5687
0.323754	2	2	0	0	49.2116
0.323754	2	1	0	0	50.1547
0.324129	2	8	0	0	55.4742
0.324129	2	7	0	0	56.9236
0.324129	2	6	0	0	47.5266
0.324129	2	5	0	0	45.4193
0.324129	2	4	0	0	48.6652
0.324129	2	3	0	0	52.5687
0.324129	2	2	0	0	49.2116
0.324129	2	1	0	0	50.1547
0.324567	2	8	0	0	55.4742
0.324567	2	7	0	0	56.9236
0.324567	2	6	0	0	47.5266
0.324567	2	5	0	0	45.4193
0.324567	2	4	0	0	48.6652
0.324567	2	3	0	0	52.5687
0.324567	2	2	0	0	49.2116
0.324567	2	1	0	0	50.1547
0.325004	2	8	0	0	55.4742
0.325004	2	7	0	0	56.9236
0.325004	2	6	0	0	47.5266
0.325004	2	5	0	0	45.4193
0.325004	2	4	0	0	48.6652
0.325004	2	3	0	0	52.5687
0.325004	2	2	0	0	49.2116
0.325004	2	1	0	0	50.1547
0.325317	2	8	0	0	55.4742
0.325317	2	7	0	0	56.9236
0.325317	2	6	0	0	47.5266
0.325317	2	5	0	0	45.4193
0.325317	2	4	0	0	48.6652
0.325317	2	3	0	0	52.5687
0.325317	2	2	0	0	49.2116
0.325317	2	1	0	0	50.1547
0.326379	2	8	0	0	55.4742
0.326379	2	7	0	0	56.9236
0.326379	2	6	0	0	47.5266
0.326379	2	5	0	0	45.4193
0.326379	2	4	0	0	48.6652
0.326379	2	3	0	0	52.5687
0.326379	2	2	0	0	49.2116
0.326379	2	1	0	0	50.1547
0.326504	2	8	0	0	55.4742
0.326504	2	7	0	0	56.9236
0.326504	2	6	0	0	47.5266
0.326504	2	5	0	0	45.4193
0.326504	2	4	0	0	48.6652
0.326504	2	3	0	0	52.5687
0.326504	2	2	0	0	49.2116
0.326504	2	1	0	0	50.1547
0.327567	2	8	0	0	55.4742
0.327567	2	7	0	0	56.9236
0.327567	2	6	0	0	47.5266
0.327567	2	5	0	0	45.4193
0.327567	2	4	0	0	48.6652
0.327567	2	3	0	0	52.5687
0.327567	2	2	0	0	49.2116
0.327567	2	1	0	0	50.1547
0.327754	2	8	0	0	55.4742
0.327754	2	7	0	0	56.9236
0.327754	2	6	0	0	47.5266
0.327754	2	5	0	0	45.4193
0.327754	2	4	0	0	48.6652
0.327754	2	3	0	0	52.5687
0.327754	2	2	0	0	49.2116
0.327754	2	1	0	0	50.1547
0.328442	2	8	0	0	55.4742
0.328442	2	7	0	0	56.9236
0.328442	2	6	0	0	47.5266
0.328442	2	5	0	0	45.4193
0.328442	2	4	0	0	48.6652
0.328442	2	3	0	0	52.5687
0.328442	2	2	0	0	49.2116
0.328442	2	1	0	0	50.1547
0.328754	2	8	0	0	55.4742
0.328754	2	7	0	0	56.9236
0.328754	2	6	0	0	47.5266
0.328754	2	5	0	0	45.4193
0.328754	2	4	0	0	48.6652
0.328754	2	3	0	0	52.5687
0.328754	2	2	0	0	49.2116
0.328754	2	1	0	0	50.1547
0.329129	2	8	0	0	55.4742
0.329129	2	7	0	0	56.9236
0.329129	2	6	0	0	47.5266
0.329129	2	5	0	0	45.4193
0.329129	2	4	0	0	48.6652
0.329129	2	3	0	0	52.5687
0.329129	2	2	0	0	49.2116
0.329129	2	1	0	0	50.1547
0.330004	2	8	0	0	55.4742
0.330004	2	7	0	0	56.9236
0.330004	2	6	0	0	47.5266
0.330004	2	5	0	0	45.4193
0.330004	2	4	0	0	48.6652
0.330004	2	3	0	0	52.5687
0.330004	2	2	0	0	49.2116
0.330004	2	1	0	0	50.1547
0.330317	2	8	0	0	55.4742
0.330317	2	7	0	0	56.9236
0.330317	2	6	0	0	47.5266
0.330317	2	5	0	0	45.4193
0.330317	2	4	0	0	48.6652
0.330317	2	3	0	0	52.5687
0.330317	2	2	0	0	49.2116
0.330317	2	1	0	0	50.1547
0.331379	2	8	0	0	55.4742
0.331379	2	7	0	0	56.9236
0.331379	2	6	0	0	47.5266
0.331379	2	5	0	0	45.4193
0.331379	2	4	0	0	48.6652
0.331379	2	3	0	0	52.5687
0.331379	2	2	0	0	49.2116
0.331379	2	1	0	0	50.1547
0.331504	2	8	0	0	55.4742
0.331504	2	7	0	0	56.9236
0.331504	2	6	0	0	47.5266
0.331504	2	5	0	0	45.4193
0.331504	2	4	0	0	48.6652
0.331504	2	3	0	0	52.5687
0.331504	2	2	0	0	49.2116
0.331504	2	1	0	0	50.1547
0.332317	2	8	0	0	55.4742
0.332317	2	7	0	0	56.9236
0.332317	2	6	0	0	47.5266
0.332317	2	5	0	0	45.4193
0.332317	2	4	0	0	48.6652
0.332317	2	3	0	0	52.5687
0.332317	2	2	0	0	49.2116
0.332317	2	1	0	0	50.1547
0.332567	2	8	0	0	55.4742
0.332567	2	7	0	0	56.9236
0.332567	2	6	0	0	47.5266
0.332567	2	5	0	0	45.4193
0.332567	2	4	0	0	48.6652
0.332567	2	3	0	0	52.5687
0.332567	2	2	0	0	49.2116
0.332567	2	1	0	0	50.1547
0.332754	2	8	0	0	55.4742
0.332754	2	7	0	0	56.9236
0.332754	2	6	0	0	47.5266
0.332754	2	5	0	0	45.4193
0.332754	2	4	0	0	48.6652
0.332754	2	3	0	0	52.5687
0.332754	2	2	0	0	49.2116
0.332754	2	1	0	0	50.1547
0.333442	2	8	0	0	55.4742
0.333442	2	7	0	0	56.9236
0.333442	2	6	0	0	47.5266
0.333442	2	5	0	0	45.4193
0.333442	2	4	0	0	48.6652
0.333442	2	3	0	0	52.5687
0.333442	2	2	0	0	49.2116
0.333442	2	1	0	0	50.1547
0.333754	2	8	0	0	55.4742
0.333754	2	7	0	0	56.9236
0.333754	2	6	0	0	47.5266
0.333754	2	5	0	0	45.4193
0.333754	2	4	0	0	48.6652
0.333754	2	3	0	0	52.5687
0.333754	2	2	0	0	49.2116
0.333754	2	1	0	0	50.1547
0.334129	2	8	0	0	55.4742
0.334129	2	7	0	0	56.9236
0.334129	2	6	0	0	47.5266
0.334129	2	5	0	0	45.4193
0.334129	2	4	0	0	48.6652
0.334129	2	3	0	0	52.5687
0.334129	2	2	0	0	49.2116
0.334129	2	1	0	0	50.1547
0.335004	2	8	0	0	55.4742
0.335004	2	7	0	0	56.9236
0.335004	2	6	0	0	47.5266
0.335004	2	5	0	0	45.4193
0.335004	2	4	0	0	48.6652
0.335004	2	3	0	0	52.5687
0.335004	2	2	0	0	49.2116
0.335004	2	1	0	0	50.1547
0.335317	2	8	0	0	55.4742
0.335317	2	7	0	0	56.9236
0.335317	2	6	0	0	47.5266
0.335317	2	5	0	0	45.4193
0.335317	2	4	0	0	48.6652
0.335317	2	3	0	0	52.5687
0.335317	2	2	0	0	49.2116
0.335317	2	1	0	0	50.1547
0.336379	2	8	0	0	55.4742
0.336379	2	7	0	0	56.9236
0.336379	2	6	0	0	47.5266
0.336379	2	5	0	0	45.4193
0.336379	2	4	0	0	48.6652
0.336379	2	3	0	0	52.5687
0.336379	2	2	0	0	49.2116
0.336379	2	1	0	0	50.1547
0.336504	2	8	0	0	55.4742
0.336504	2	7	0	0	56.9236
0.336504	2	6	0	0	47.5266
0.336504	2	5	0	0	45.4193
0.336504	2	4	0	0	48.6652
0.336504	2	3	0	0	52.5687
0.336504	2	2	0	0	49.2116
0.336504	2	1	0	0	50.1547
0.337567	2	8	0	0	55.4742
0.337567	2	7	0	0	56.9236
0.337567	2	6	0	0	47.5266
0.337567	2	5	0	0	45.4193
0.337567	2	4	0	0	48.6652
0.337567	2	3	0	0	52.5687
0.337567	2	2	0	0	49.2116
0.337567	2	1	0	0	50.1547
0.337754	2	8	0	0	55.4742
0.337754	2	7	0	0	56.9236
0.337754	2	6	0	0	47.5266
0.337754	2	5	0	0	45.4193
0.337754	2	4	0	0	48.6652
0.337754	2	3	0	0	52.5687
0.337754	2	2	0	0	49.2116
0.337754	2	1	0	0	50.1547
0.338442	2	8	0	0	55.4742
0.338442	2	7	0	0	56.9236
0.338442	2	6	0	0	47.5266
0.338442	2	5	0	0	45.4193
0.338442	2	4	0	0	48.6652
0.338442	2	3	0	0	52.5687
0.338442	2	2	0	0	49.2116
0.338442	2	1	0	0	50.1547
0.338754	2	8	0	0	55.4742
0.338754	2	7	0	0	56.9236
0.338754	2	6	0	0	47.5266
0.338754	2	5	0	0	45.4193
0.338754	2	4	0	0	48.6652
0.338754	2	3	0	0	52.5687
0.338754	2	2	0	0	49.2116
0.338754	2	1	0	0	50.1547
0.339129	2	8	0	0	55.4742
0.339129	2	7	0	0	56.9236
0.339129	2	6	0	0	47.5266
0.339129	2	5	0	0	45.4193
0.339129	2	4	0	0	48.6652
0.339129	2	3	0	0	52.5687
0.339129	2	2	0	0	49.2116
0.339129	2	1	0	0	50.1547
0.340004	2	8	0	0	55.4742
0.340004	2	7	0	0	56.9236
0.340004	2	6	0	0	47.5266
0.340004	2	5	0	0	45.4193
0.340004	2	4	0	0	48.6652
0.340004	2	3	0	0	52.5687
0.340004	2	2	0	0	49.2116
0.340004	2	1	0	0	50.1547
0.340317	2	8	0	0	55.4742
0.340317	2	7	0	0	56.9236
0.340317	2	6	0	0	47.5266
0.340317	2	5	0	0	45.4193
0.340317	2	4	0	0	48.6652
0.340317	2	3	0	0	52.5687
0.340317	2	2	0	0	49.2116
0.340317	2	1	0	0	50.1547
0.341379	2	8	0	0	55.4742
0.341379	2	7	0	0	56.9236
0.341379	2	6	0	0	47.5266
0.341379	2	5	0	0	45.4193
0.341379	2	4	0	0	48.6652
0.341379	2	3	0	0	52.5687
0.341379	2	2	0	0	49.2116
0.341379	2	1	0	0	50.1547
0.341504	2	8	0	0	55.4742
0.341504	2	7	0	0	56.9236
0.341504	2	6	0	0	47.5266
0.341504	2	5	0	0	45.4193
0.341504	2	4	0	0	48.6652
0.341504	2	3	0	0	52.5687
0.341504	2	2	0	0	49.2116
0.341504	2	1	0	0	50.1547
0.342567	2	8	0	0	55.4742
0.342567	2	7	0	0	56.9236
0.342567	2	6	0	0	47.5266
0.342567	2	5	0	0	45.4193
0.342567	2	4	0	0	48.6652
0.342567	2	3	0	0	52.5687
0.342567	2	2	0	0	49.2116
0.342567	2	1	0	0	50.1547
0.342754	2	8	0	0	55.4742
0.342754	2	7	0	0	56.9236
0.342754	2	6	0	0	47.5266
0.342754	2	5	0	0	45.4193
0.342754	2	4	0	0	48.6652
0.342754	2	3	0	0	52.5687
0.342754	2	2	0	0	49.2116
0.342754	2	1	0	0	50.1547
0.343442	2	8	0	0	55.4742
0.343442	2	7	0	0	56.9236
0.343442	2	6	0	0	47.5266
0.343442	2	5	0	0	45.4193
0.343442	2	4	0	0	48.6652
0.343442	2	3	0	0	52.5687
0.343442	2	2	0	0	49.2116
0.343442	2	1	0	0	50.1547
0.343754	2	8	0	0	55.4742
0.343754	2	7	0	0	56.9236
0.343754	2	6	0	0	47.5266
0.343754	2	5	0	0	45.4193
0.343754	2	4	0	0	48.6652
0.343754	2	3	0	0	52.5687
0.343754	2	2	0	0	49.2116
0.343754	2	1	0	0	50.1547
0.344129	2	8	0	0	55.4742
0.344129	2	7	0	0	56.9236
0.344129	2	6	0	0	47.5266
0.344129	2	5	0	0	45.4193
0.344129	2	4	0	0	48.6652
0.344129	2	3	0	0	52.5687
0.344129	2	2	0	0	49.2116
0.344129	2	1	0	0	50.1547
0.345004	2	8	0	0	55.4742
0.345004	2	7	0	0	56.9236
0.345004	2	6	0	0	47.5266
0.345004	2	5	0	0	45.4193
0.345004	2	4	0	0	48.6652
0.345004	2	3	0	0	52.5687
0.345004	2	2	0	0	49.2116
0.345004	2	1	0	0	50.1547
0.345317	2	8	0	0	55.4742
0.345317	2	7	0	0	56.9236
0.345317	2	6	0	0	47.5266
0.345317	2	5	0	0	45.4193
0.345317	2	4	0	0	48.6652
0.345317	2	3	0	0	52.5687
0.345317	2	2	0	0	49.2116
0.345317	2	1	0	0	50.1547
0.346379	2	8	0	0	55.4742
0.346379	2	7	0	0	56.9236
0.346379	2	6	0	0	47.5266
0.346379	2	5	0	0	45.4193
0.346379	2	4	0	0	48.6652
0.346379	2	3	0	0	52.5687
0.346379	2	2	0	0	49.2116
