% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
3.76887	1	0	2	7	376	9	2	8	5	0	15	1	0	28	604
3.76931	1	0	2	7	376	9	9	8	5	0	15	1	0	28	604
3.76975	1	0	2	7	377	0	0	8	5	0	15	1	0	28	604
3.77019	1	0	2	7	377	0	7	7	5	0	15	1	0	28	604
3.77062	1	0	2	7	377	0	14	8	5	0	15	1	0	28	604
3.77106	1	0	2	7	377	1	5	8	5	0	15	1	0	28	604
3.7715	1	0	2	7	377	1	12	9	4	0	15	1	0	28	482
3.77194	1	0	2	7	377	2	3	8	5	0	15	1	0	28	604
3.77237	1	0	2	7	377	2	10	8	5	0	15	1	0	28	604
3.77281	1	0	2	7	377	3	1	8	5	0	15	1	0	28	604
3.77325	1	0	2	7	377	3	8	8	5	0	15	1	0	28	604
3.77369	1	0	2	7	377	3	15	8	5	0	15	1	0	28	604
3.77413	1	0	2	7	377	4	6	9	4	0	15	1	0	28	482
3.77456	1	0	2	7	377	4	13	8	5	0	15	1	0	28	604
3.775	1	0	2	7	377	5	4	8	5	0	15	1	0	28	604
3.77544	1	0	2	7	377	5	11	8	5	0	15	1	0	28	604
3.77588	1	0	2	7	377	6	2	10	3	0	15	1	0	28	361
3.77631	1	0	2	7	377	6	9	8	5	0	15	1	0	28	604
3.77675	1	0	2	7	377	7	0	8	5	0	15	1	0	28	604
3.77719	1	0	2	7	377	7	7	8	5	0	15	1	0	28	604
3.77763	1	0	2	7	377	7	14	7	5	0	15	1	0	28	604
3.77806	1	0	2	7	377	8	5	8	5	0	15	1	0	28	604
3.7785	1	0	2	7	377	8	12	8	5	0	15	1	0	28	604
3.77894	1	0	2	7	377	9	3	9	4	0	15	1	0	28	482
3.77913	1	0	6	3	377	9	6	12	1	0	15	1	0	28	118
3.77937	1	0	2	7	377	9	10	8	5	0	15	1	0	28	604
3.77981	1	0	2	7	378	0	1	8	5	0	15	1	0	28	604
3.78025	1	0	2	7	378	0	8	8	5	0	15	1	0	28	604
3.78069	1	0	2	7	378	0	15	8	5	0	15	1	0	28	604
3.78112	1	0	2	7	378	1	6	9	4	0	15	1	0	28	482
3.78156	1	0	2	7	378	1	13	8	5	0	15	1	0	28	604
3.782	1	0	2	7	378	2	4	8	5	0	15	1	0	28	604
3.7825	1	0	2	7	378	2	12	8	5	0	15	1	0	28	604
3.78294	1	0	2	7	378	3	3	6	7	0	15	1	0	28	847
3.78337	1	0	2	7	378	3	10	11	2	0	15	1	0	28	239
3.78381	1	0	2	7	378	4	1	11	2	0	15	1	0	28	239
3.78425	1	0	2	7	378	4	8	11	2	0	15	1	0	28	239
3.78469	1	0	2	7	378	4	15	10	3	0	15	1	0	28	361
3.78512	1	0	2	7	378	5	6	9	4	0	15	1	0	28	482
3.78556	1	0	2	7	378	5	13	11	2	0	15	1	0	28	239
3.786	1	0	2	7	378	6	4	11	2	0	15	1	0	28	239
3.78644	1	0	2	7	378	6	11	8	5	0	15	1	0	28	604
3.78688	1	0	2	7	378	7	2	11	2	0	15	1	0	28	239
3.78731	1	0	2	7	378	7	9	11	2	0	15	1	0	28	239
3.78775	1	0	2	7	378	8	0	10	3	0	15	1	0	28	361
3.78812	1	0	2	7	378	8	6	12	1	0	15	1	0	28	118
3.78856	1	0	2	7	378	8	13	11	2	0	15	1	0	28	239
3.789	1	0	2	7	378	9	4	10	2	0	15	1	0	28	239
3.78944	1	0	2	7	378	9	11	8	5	0	15	1	0	28	604
3.78987	1	0	2	7	379	0	2	11	2	0	15	1	0	28	239
3.79031	1	0	2	7	379	0	9	11	2	0	15	1	0	28	239
3.79075	1	0	2	7	379	1	0	11	2	0	15	1	0	28	239
3.79119	1	0	2	7	379	1	7	11	2	0	15	1	0	28	239
3.79162	1	0	2	7	379	1	14	8	5	0	15	1	0	28	604
3.79206	1	0	2	7	379	2	5	11	2	0	15	1	0	28	239
3.7925	1	0	2	7	379	2	12	12	1	0	15	1	0	28	118
3.79294	1	0	2	7	379	3	3	11	2	0	15	1	0	28	239
3.79338	1	0	2	7	379	3	10	10	3	0	15	1	0	28	361
3.79381	1	0	2	7	379	4	1	11	2	0	15	1	0	28	239
3.79387	1	0	6	3	379	4	2	12	1	0	15	1	0	28	118
3.79425	1	0	2	7	379	4	8	10	3	0	15	1	0	28	361
3.79469	1	0	2	7	379	4	15	9	4	0	15	1	0	28	482
3.79513	1	0	2	7	379	5	6	9	4	0	15	1	0	28	482
3.79556	1	0	2	7	379	5	13	11	2	0	15	1	0	28	239
3.796	1	0	2	7	379	6	4	11	2	0	15	1	0	28	239
3.79644	1	0	2	7	379	6	11	11	2	0	15	1	0	28	239
3.79688	1	0	2	7	379	7	2	11	2	0	15	1	0	28	239
3.79731	1	0	2	7	379	7	9	8	5	0	15	1	0	28	604
3.79775	1	0	2	7	379	8	0	11	2	0	15	1	0	28	239
3.79819	1	0	2	7	379	8	7	12	1	0	15	1	0	28	118
3.79862	1	0	2	7	379	8	14	10	2	0	15	1	0	28	239
3.79906	1	0	2	7	379	9	5	8	5	0	15	1	0	28	604
3.7995	1	0	2	7	379	9	12	11	2	0	15	1	0	28	239
3.80006	1	0	2	7	380	0	5	12	1	0	15	1	0	28	118
3.8005	1	0	2	7	380	0	12	12	1	0	15	1	0	28	118
3.80094	1	0	2	7	380	1	3	12	1	0	15	1	0	28	118
3.80138	1	0	2	7	380	1	10	10	2	0	15	1	0	28	239
3.80181	1	0	2	7	380	2	1	12	1	0	15	1	0	28	118
3.80225	1	0	2	7	380	2	8	12	1	0	15	1	0	28	118
3.80269	1	0	2	7	380	2	15	12	1	0	15	1	0	28	118
3.80313	1	0	2	7	380	3	6	12	1	0	15	1	0	28	118
3.80356	1	0	2	7	380	3	13	11	2	0	15	1	0	28	239
3.804	1	0	2	7	380	4	4	11	1	0	15	1	0	28	118
3.8045	1	0	2	7	380	4	12	12	1	0	15	1	0	28	118
3.80494	1	0	2	7	380	5	3	12	1	0	15	1	0	28	118
3.80538	1	0	2	7	380	5	10	11	2	0	15	1	0	28	239
3.80581	1	0	2	7	380	6	1	12	1	0	15	1	0	28	118
3.80625	1	0	2	7	380	6	8	11	1	0	15	1	0	28	118
3.80669	1	0	2	7	380	6	15	12	1	0	15	1	0	28	118
3.80713	1	0	2	7	380	7	6	12	1	0	15	1	0	28	118
3.80756	1	0	2	7	380	7	13	12	1	0	15	1	0	28	118
3.808	1	0	2	7	380	8	4	11	2	0	15	1	0	28	239
3.80844	1	0	2	7	380	8	11	12	1	0	15	1	0	28	118
3.80888	1	0	2	7	380	9	2	12	1	0	15	1	0	28	118
3.80931	1	0	2	7	380	9	9	12	1	0	15	1	0	28	118
3.80975	1	0	2	7	381	0	0	11	2	0	15	1	0	28	239
3.81019	1	0	2	7	381	0	7	11	1	0	15	1	0	28	118
3.81062	1	0	2	7	381	0	14	11	2	0	15	1	0	28	239
3.81106	1	0	2	7	381	1	5	12	1	0	15	1	0	28	118
3.8115	1	0	2	7	381	1	12	12	1	0	15	1	0	28	118
3.81194	1	0	2	7	381	2	3	11	2	0	15	1	0	28	239
3.81237	1	0	2	7	381	2	10	12	1	0	15	1	0	28	118
3.81281	1	0	2	7	381	3	1	12	1	0	15	1	0	28	118
3.81325	1	0	2	7	381	3	8	12	1	0	15	1	0	28	118
3.81369	1	0	2	7	381	3	15	11	2	0	15	1	0	28	239
3.81413	1	0	2	7	381	4	6	12	1	0	15	1	0	28	118
3.81456	1	0	2	7	381	4	13	11	2	0	15	1	0	28	239
3.815	1	0	2	7	381	5	4	12	1	0	15	1	0	28	118
3.81544	1	0	2	7	381	5	11	12	1	0	15	1	0	28	118
3.81588	1	0	2	7	381	6	2	12	1	0	15	1	0	28	118
3.81631	1	0	2	7	381	6	9	11	2	0	15	1	0	28	239
3.81675	1	0	2	7	381	7	0	12	1	0	15	1	0	28	118
3.81719	1	0	2	7	381	7	7	12	1	0	15	1	0	28	118
3.81763	1	0	2	7	381	7	14	10	2	0	15	1	0	28	239
3.81806	1	0	2	7	381	8	5	12	1	0	15	1	0	28	118
3.8185	1	0	2	7	381	8	12	11	2	0	15	1	0	28	239
3.81894	1	0	2	7	381	9	3	12	1	0	15	1	0	28	118
3.81937	1	0	2	7	381	9	10	12	1	0	15	1	0	28	118
3.81981	1	0	2	7	382	0	1	12	1	0	15	1	0	28	118
3.82025	1	0	2	7	382	0	8	11	2	0	15	1	0	28	239
3.82069	1	0	2	7	382	0	15	12	1	0	15	1	0	28	118
3.82112	1	0	2	7	382	1	6	11	2	0	15	1	0	28	239
3.82156	1	0	2	7	382	1	13	12	1	0	15	1	0	28	118
3.822	1	0	2	7	382	2	4	12	1	0	15	1	0	28	118
3.8225	1	0	2	7	382	2	12	12	1	0	15	1	0	28	118
3.82294	1	0	2	7	382	3	3	12	1	0	15	1	0	28	118
3.82337	1	0	2	7	382	3	10	11	2	0	15	1	0	28	239
3.82381	1	0	2	7	382	4	1	12	1	0	15	1	0	28	118
3.82425	1	0	2	7	382	4	8	11	2	0	15	1	0	28	239
3.82469	1	0	2	7	382	4	15	12	1	0	15	1	0	28	118
3.82475	1	0	6	3	382	5	0	12	1	0	15	1	0	28	118
3.82512	1	0	2	7	382	5	6	12	1	0	15	1	0	28	118
3.82556	1	0	2	7	382	5	13	12	1	0	15	1	0	28	118
3.826	1	0	2	7	382	6	4	12	1	0	15	1	0	28	118
3.82644	1	0	2	7	382	6	11	11	2	0	15	1	0	28	239
3.82687	1	0	2	7	382	7	2	12	1	0	15	1	0	28	118
3.82731	1	0	2	7	382	7	9	11	2	0	15	1	0	28	239
3.82781	1	0	2	7	382	8	1	12	1	0	15	1	0	28	118
3.82825	1	0	2	7	382	8	8	11	2	0	15	1	0	28	239
3.82869	1	0	2	7	382	8	15	11	2	0	15	1	0	28	239
3.82912	1	0	2	7	382	9	6	10	3	0	15	1	0	28	361
3.82956	1	0	2	7	382	9	13	10	3	0	15	1	0	28	361
3.83	1	0	2	7	383	0	4	12	1	0	15	1	0	28	118
3.83044	1	0	2	7	383	0	11	9	4	0	15	1	0	28	482
3.83087	1	0	2	7	383	1	2	12	1	0	15	1	0	28	118
3.83131	1	0	2	7	383	1	9	11	2	0	15	1	0	28	239
3.83175	1	0	2	7	383	2	0	10	3	0	15	1	0	28	361
3.83219	1	0	2	7	383	2	7	11	2	0	15	1	0	28	239
3.83263	1	0	2	7	383	2	14	10	2	0	15	1	0	28	239
3.83306	1	0	2	7	383	3	5	11	2	0	15	1	0	28	239
3.8335	1	0	2	7	383	3	12	11	2	0	15	1	0	28	239
3.83394	1	0	2	7	383	4	3	9	4	0	15	1	0	28	482
3.83438	1	0	2	7	383	4	10	12	1	0	15	1	0	28	118
3.83481	1	0	2	7	383	5	1	11	2	0	15	1	0	28	239
3.83525	1	0	2	7	383	5	8	11	2	0	15	1	0	28	239
3.83569	1	0	2	7	383	5	15	10	3	0	15	1	0	28	361
3.83613	1	0	2	7	383	6	6	11	2	0	15	1	0	28	239
3.83656	1	0	2	7	383	6	13	10	3	0	15	1	0	28	361
3.837	1	0	2	7	383	7	4	11	2	0	15	1	0	28	239
3.8375	1	0	2	7	383	7	12	12	1	0	15	1	0	28	118
3.83794	1	0	2	7	383	8	3	9	4	0	15	1	0	28	482
3.83838	1	0	2	7	383	8	10	12	1	0	15	1	0	28	118
3.83881	1	0	2	7	383	9	1	10	3	0	15	1	0	28	361
3.83925	1	0	2	7	383	9	8	11	2	0	15	1	0	28	239
3.83969	1	0	2	7	383	9	15	11	2	0	15	1	0	28	239
3.84013	1	0	2	7	384	0	6	11	2	0	15	1	0	28	239
3.84056	1	0	2	7	384	0	13	10	3	0	15	1	0	28	361
3.841	1	0	2	7	384	1	4	11	2	0	15	1	0	28	239
3.84144	1	0	2	7	384	1	11	10	3	0	15	1	0	28	361
3.84187	1	0	2	7	384	2	2	12	1	0	15	1	0	28	118
3.84231	1	0	2	7	384	2	9	10	3	0	15	1	0	28	361
3.84275	1	0	2	7	384	3	0	11	2	0	15	1	0	28	239
3.84319	1	0	2	7	384	3	7	11	2	0	15	1	0	28	239
3.84362	1	0	2	7	384	3	14	9	3	0	15	1	0	28	361
3.84406	1	0	2	7	384	4	5	11	2	0	15	1	0	28	239
3.8445	1	0	2	7	384	4	12	10	3	0	15	1	0	28	361
3.84494	1	0	2	7	384	5	3	11	2	0	15	1	0	28	239
3.84538	1	0	2	7	384	5	10	11	2	0	15	1	0	28	239
3.84581	1	0	2	7	384	6	1	11	2	0	15	1	0	28	239
3.84625	1	0	2	7	384	6	8	10	2	0	15	1	0	28	239
3.84669	1	0	2	7	384	6	15	10	3	0	15	1	0	28	361
3.84713	1	0	2	7	384	7	6	12	1	0	15	1	0	28	118
3.84756	1	0	2	7	384	7	13	11	2	0	15	1	0	28	239
3.848	1	0	2	7	384	8	4	11	2	0	15	1	0	28	239
3.84844	1	0	2	7	384	8	11	10	3	0	15	1	0	28	361
3.84888	1	0	2	7	384	9	2	10	3	0	15	1	0	28	361
3.84931	1	0	2	7	384	9	9	12	1	0	15	1	0	28	118
3.84975	1	0	2	7	385	0	0	10	3	0	15	1	0	28	361
3.85019	1	0	2	7	385	0	7	11	1	0	15	1	0	28	118
3.85062	1	0	2	7	385	0	14	11	2	0	15	1	0	28	239
3.85075	1	0	6	3	385	1	0	12	1	0	15	1	0	28	118
3.85106	1	0	2	7	385	1	5	10	3	0	15	1	0	28	361
3.8515	1	0	2	7	385	1	12	11	2	0	15	1	0	28	239
3.85194	1	0	2	7	385	2	3	11	2	0	15	1	0	28	239
3.85237	1	0	2	7	385	2	10	10	3	0	15	1	0	28	361
3.85281	1	0	2	7	385	3	1	12	1	0	15	1	0	28	118
3.85325	1	0	2	7	385	3	8	11	2	0	15	1	0	28	239
3.85369	1	0	2	7	385	3	15	10	3	0	15	1	0	28	361
3.85412	1	0	2	7	385	4	6	11	2	0	15	1	0	28	239
3.85456	1	0	2	7	385	4	13	10	3	0	15	1	0	28	361
3.855	1	0	2	7	385	5	4	12	1	0	15	1	0	28	118
3.85544	1	0	2	7	385	5	11	12	1	0	15	1	0	28	118
3.85588	1	0	2	7	385	6	2	12	1	0	15	1	0	28	118
3.85631	1	0	2	7	385	6	9	12	1	0	15	1	0	28	118
3.85675	1	0	2	7	385	7	0	11	2	0	15	1	0	28	239
3.85719	1	0	2	7	385	7	7	12	1	0	15	1	0	28	118
3.85763	1	0	2	7	385	7	14	11	1	0	15	1	0	28	118
3.85806	1	0	2	7	385	8	5	11	2	0	15	1	0	28	239
3.8585	1	0	2	7	385	8	12	12	1	0	15	1	0	28	118
3.85894	1	0	2	7	385	9	3	12	1	0	15	1	0	28	118
3.85938	1	0	2	7	385	9	10	12	1	0	15	1	0	28	118
3.85981	1	0	2	7	386	0	1	12	1	0	15	1	0	28	118
3.86025	1	0	2	7	386	0	8	12	1	0	15	1	0	28	118
3.86063	1	0	2	7	386	0	14	12	1	0	15	1	0	28	118
3.86106	1	0	2	7	386	1	5	11	2	0	15	1	0	28	239
3.8615	1	0	2	7	386	1	12	12	1	0	15	1	0	28	118
3.86194	1	0	2	7	386	2	3	12	1	0	15	1	0	28	118
3.86238	1	0	2	7	386	2	10	12	1	0	15	1	0	28	118
3.86281	1	0	2	7	386	3	1	12	1	0	15	1	0	28	118
3.86325	1	0	2	7	386	3	8	11	2	0	15	1	0	28	239
3.86369	1	0	2	7	386	3	15	12	1	0	15	1	0	28	118
3.86413	1	0	2	7	386	4	6	12	1	0	15	1	0	28	118
3.86456	1	0	2	7	386	4	13	12	1	0	15	1	0	28	118
3.865	1	0	2	7	386	5	4	12	1	0	15	1	0	28	118
3.86544	1	0	2	7	386	5	11	12	1	0	15	1	0	28	118
3.86587	1	0	2	7	386	6	2	11	2	0	15	1	0	28	239
3.86631	1	0	2	7	386	6	9	11	2	0	15	1	0	28	239
3.86675	1	0	2	7	386	7	0	12	1	0	15	1	0	28	118
3.86719	1	0	2	7	386	7	7	12	1	0	15	1	0	28	118
3.86762	1	0	2	7	386	7	14	11	1	0	15	1	0	28	118
3.86806	1	0	2	7	386	8	5	12	1	0	15	1	0	28	118
3.8685	1	0	2	7	386	8	12	12	1	0	15	1	0	28	118
3.86894	1	0	2	7	386	9	3	11	2	0	15	1	0	28	239
3.86937	1	0	2	7	386	9	10	12	1	0	15	1	0	28	118
3.86981	1	0	2	7	387	0	1	12	1	0	15	1	0	28	118
3.87025	1	0	2	7	387	0	8	12	1	0	15	1	0	28	118
3.87069	1	0	2	7	387	0	15	12	1	0	15	1	0	28	118
3.87075	1	0	6	3	387	1	0	12	1	0	15	1	0	28	118
3.87113	1	0	2	7	387	1	6	12	1	0	15	1	0	28	118
3.87156	1	0	2	7	387	1	13	11	2	0	15	1	0	28	239
3.872	1	0	2	7	387	2	4	11	2	0	15	1	0	28	239
3.8725	1	0	2	7	387	2	12	10	3	0	15	1	0	28	361
3.87294	1	0	2	7	387	3	3	11	2	0	15	1	0	28	239
3.87337	1	0	2	7	387	3	10	11	2	0	15	1	0	28	239
3.87381	1	0	2	7	387	4	1	11	2	0	15	1	0	28	239
3.87425	1	0	2	7	387	4	8	10	3	0	15	1	0	28	361
3.87469	1	0	2	7	387	4	15	12	1	0	15	1	0	28	118
3.87513	1	0	2	7	387	5	6	11	2	0	15	1	0	28	239
3.87556	1	0	2	7	387	5	13	10	3	0	15	1	0	28	361
3.876	1	0	2	7	387	6	4	12	1	0	15	1	0	28	118
3.87644	1	0	2	7	387	6	11	10	3	0	15	1	0	28	361
3.87688	1	0	2	7	387	7	2	12	1	0	15	1	0	28	118
3.87731	1	0	2	7	387	7	9	10	3	0	15	1	0	28	361
3.87775	1	0	2	7	387	8	0	11	2	0	15	1	0	28	239
3.87819	1	0	2	7	387	8	7	11	2	0	15	1	0	28	239
3.87862	1	0	2	7	387	8	14	10	2	0	15	1	0	28	239
3.87906	1	0	2	7	387	9	5	11	2	0	15	1	0	28	239
3.8795	1	0	2	7	387	9	12	10	3	0	15	1	0	28	361
3.87994	1	0	2	7	388	0	3	12	1	0	15	1	0	28	118
3.88037	1	0	2	7	388	0	10	11	2	0	15	1	0	28	239
3.88081	1	0	2	7	388	1	1	10	3	0	15	1	0	28	361
3.88125	1	0	2	7	388	1	8	10	2	0	15	1	0	28	239
3.88169	1	0	2	7	388	1	15	11	2	0	15	1	0	28	239
3.88212	1	0	2	7	388	2	6	11	2	0	15	1	0	28	239
3.88256	1	0	2	7	388	2	13	12	1	0	15	1	0	28	118
3.883	1	0	2	7	388	3	4	10	3	0	15	1	0	28	361
3.88344	1	0	2	7	388	3	11	11	2	0	15	1	0	28	239
3.88388	1	0	2	7	388	4	2	11	2	0	15	1	0	28	239
3.88431	1	0	2	7	388	4	9	11	2	0	15	1	0	28	239
3.88475	1	0	2	7	388	5	0	11	2	0	15	1	0	28	239
3.88519	1	0	2	7	388	5	7	9	3	0	15	1	0	28	361
3.88563	1	0	2	7	388	5	14	12	1	0	15	1	0	28	118
3.88606	1	0	2	7	388	6	5	10	3	0	15	1	0	28	361
3.8865	1	0	2	7	388	6	12	11	2	0	15	1	0	28	239
3.88694	1	0	2	7	388	7	3	12	1	0	15	1	0	28	118
3.88738	1	0	2	7	388	7	10	10	3	0	15	1	0	28	361
3.88781	1	0	2	7	388	8	1	11	2	0	15	1	0	28	239
3.88825	1	0	2	7	388	8	8	11	2	0	15	1	0	28	239
3.88869	1	0	2	7	388	8	15	11	2	0	15	1	0	28	239
3.88912	1	0	2	7	388	9	6	11	2	0	15	1	0	28	239
3.88956	1	0	2	7	388	9	13	11	2	0	15	1	0	28	239
3.89	1	0	2	7	389	0	4	11	2	0	15	1	0	28	239
3.89044	1	0	2	7	389	0	11	10	3	0	15	1	0	28	361
3.89087	1	0	2	7	389	1	2	11	2	0	15	1	0	28	239
3.89131	1	0	2	7	389	1	9	12	1	0	15	1	0	28	118
3.89175	1	0	2	7	389	2	0	10	3	0	15	1	0	28	361
3.89219	1	0	2	7	389	2	7	11	2	0	15	1	0	28	239
3.89262	1	0	2	7	389	2	14	10	2	0	15	1	0	28	239
3.89306	1	0	2	7	389	3	5	11	2	0	15	1	0	28	239
3.8935	1	0	2	7	389	3	12	11	2	0	15	1	0	28	239
3.89394	1	0	2	7	389	4	3	11	2	0	15	1	0	28	239
3.89438	1	0	2	7	389	4	10	10	3	0	15	1	0	28	361
3.89481	1	0	2	7	389	5	1	12	1	0	15	1	0	28	118
3.89525	1	0	2	7	389	5	8	11	2	0	15	1	0	28	239
3.89569	1	0	2	7	389	5	15	10	3	0	15	1	0	28	361
3.89613	1	0	2	7	389	6	6	12	1	0	15	1	0	28	118
3.89656	1	0	2	7	389	6	13	10	3	0	15	1	0	28	361
3.897	1	0	2	7	389	7	4	11	2	0	15	1	0	28	239
3.8975	1	0	2	7	389	7	12	12	1	0	15	1	0	28	118
3.89794	1	0	2	7	389	8	3	10	3	0	15	1	0	28	361
3.89838	1	0	2	7	389	8	10	11	2	0	15	1	0	28	239
3.89881	1	0	2	7	389	9	1	10	3	0	15	1	0	28	361
3.89925	1	0	2	7	389	9	8	11	2	0	15	1	0	28	239
3.89969	1	0	2	7	389	9	15	12	1	0	15	1	0	28	118
3.90013	1	0	2	7	390	0	6	10	3	0	15	1	0	28	361
3.90056	1	0	2	7	390	0	13	11	2	0	15	1	0	28	239
3.901	1	0	2	7	390	1	4	11	2	0	15	1	0	28	239
3.90144	1	0	2	7	390	1	11	11	2	0	15	1	0	28	239
3.90187	1	0	2	7	390	2	2	11	2	0	15	1	0	28	239
3.90231	1	0	2	7	390	2	9	11	2	0	15	1	0	28	239
3.90275	1	0	2	7	390	3	0	11	2	0	15	1	0	28	239
3.90319	1	0	2	7	390	3	7	10	3	0	15	1	0	28	361
3.90362	1	0	2	7	390	3	14	11	1	0	15	1	0	28	118
3.90406	1	0	2	7	390	4	5	11	2	0	15	1	0	28	239
3.9045	1	0	2	7	390	4	12	10	3	0	15	1	0	28	361
3.90494	1	0	2	7	390	5	3	11	2	0	15	1	0	28	239
3.90519	1	0	6	3	390	5	7	11	1	0	15	1	0	28	118
3.90537	1	0	2	7	390	5	10	11	2	0	15	1	0	28	239
3.90581	1	0	2	7	390	6	1	11	2	0	15	1	0	28	239
3.90625	1	0	2	7	390	6	8	11	1	0	15	1	0	28	118
3.90669	1	0	2	7	390	6	15	10	3	0	15	1	0	28	361
3.90713	1	0	2	7	390	7	6	11	2	0	15	1	0	28	239
3.90756	1	0	2	7	390	7	13	11	2	0	15	1	0	28	239
3.908	1	0	2	7	390	8	4	11	2	0	15	1	0	28	239
3.90844	1	0	2	7	390	8	11	11	2	0	15	1	0	28	239
3.90888	1	0	2	7	390	9	2	10	3	0	15	1	0	28	361
3.90931	1	0	2	7	390	9	9	12	1	0	15	1	0	28	118
3.90975	1	0	2	7	391	0	0	10	3	0	15	1	0	28	361
3.91019	1	0	2	7	391	0	7	10	2	0	15	1	0	28	239
3.91063	1	0	2	7	391	0	14	11	2	0	15	1	0	28	239
3.91106	1	0	2	7	391	1	5	11	2	0	15	1	0	28	239
3.9115	1	0	2	7	391	1	12	11	2	0	15	1	0	28	239
3.91194	1	0	2	7	391	2	3	11	2	0	15	1	0	28	239
3.91237	1	0	2	7	391	2	10	10	3	0	15	1	0	28	361
3.91281	1	0	2	7	391	3	1	12	1	0	15	1	0	28	118
3.91325	1	0	2	7	391	3	8	11	2	0	15	1	0	28	239
3.91369	1	0	2	7	391	3	15	10	3	0	15	1	0	28	361
3.91412	1	0	2	7	391	4	6	12	1	0	15	1	0	28	118
3.91456	1	0	2	7	391	4	13	10	3	0	15	1	0	28	361
3.915	1	0	2	7	391	5	4	12	1	0	15	1	0	28	118
3.91544	1	0	2	7	391	5	11	10	3	0	15	1	0	28	361
3.91588	1	0	2	7	391	6	2	11	2	0	15	1	0	28	239
3.91631	1	0	2	7	391	6	9	11	2	0	15	1	0	28	239
3.91675	1	0	2	7	391	7	0	11	2	0	15	1	0	28	239
3.91719	1	0	2	7	391	7	7	11	2	0	15	1	0	28	239
3.91763	1	0	2	7	391	7	14	9	3	0	15	1	0	28	361
3.91806	1	0	2	7	391	8	5	12	1	0	15	1	0	28	118
3.9185	1	0	2	7	391	8	12	10	3	0	15	1	0	28	361
3.91894	1	0	2	7	391	9	3	11	2	0	15	1	0	28	239
3.91938	1	0	2	7	391	9	10	12	1	0	15	1	0	28	118
3.91981	1	0	2	7	392	0	1	10	3	0	15	1	0	28	361
3.92025	1	0	2	7	392	0	8	11	2	0	15	1	0	28	239
3.92069	1	0	2	7	392	0	15	12	1	0	15	1	0	28	118
3.93575	1	0	6	3	393	6	0	12	1	0	15	1	0	28	118
3.94269	1	0	2	7	394	2	15	12	1	0	15	1	0	28	118
3.94313	1	0	2	7	394	3	6	11	2	0	15	1	0	28	239
3.94356	1	0	2	7	394	3	13	11	2	0	15	1	0	28	239
3.944	1	0	2	7	394	4	4	10	2	0	15	1	0	28	239
3.94444	1	0	2	7	394	4	11	11	2	0	15	1	0	28	239
3.94488	1	0	2	7	394	5	2	11	2	0	15	1	0	28	239
3.94531	1	0	2	7	394	5	9	10	3	0	15	1	0	28	361
3.94575	1	0	2	7	394	6	0	12	1	0	15	1	0	28	118
3.94619	1	0	2	7	394	6	7	10	3	0	15	1	0	28	361
3.94663	1	0	2	7	394	6	14	11	2	0	15	1	0	28	239
3.94706	1	0	2	7	394	7	5	11	2	0	15	1	0	28	239
3.9475	1	0	2	7	394	7	12	11	2	0	15	1	0	28	239
3.94794	1	0	2	7	394	8	3	10	3	0	15	1	0	28	361
3.94837	1	0	2	7	394	8	10	12	1	0	15	1	0	28	118
3.94881	1	0	2	7	394	9	1	10	3	0	15	1	0	28	361
3.94925	1	0	2	7	394	9	8	11	2	0	15	1	0	28	239
3.94969	1	0	2	7	394	9	15	11	2	0	15	1	0	28	239
3.95012	1	0	2	7	395	0	6	11	2	0	15	1	0	28	239
3.95056	1	0	2	7	395	0	13	10	3	0	15	1	0	28	361
3.951	1	0	2	7	395	1	4	12	1	0	15	1	0	28	118
3.95119	1	0	6	3	395	1	7	12	1	0	15	1	0	28	118
3.95144	1	0	2	7	395	1	11	11	2	0	15	1	0	28	239
3.95187	1	0	2	7	395	2	2	11	2	0	15	1	0	28	239
3.95231	1	0	2	7	395	2	9	10	3	0	15	1	0	28	361
3.95275	1	0	2	7	395	3	0	11	2	0	15	1	0	28	239
3.95319	1	0	2	7	395	3	7	11	2	0	15	1	0	28	239
3.95363	1	0	2	7	395	3	14	10	2	0	15	1	0	28	239
3.95406	1	0	2	7	395	4	5	11	2	0	15	1	0	28	239
3.9545	1	0	2	7	395	4	12	11	2	0	15	1	0	28	239
3.95494	1	0	2	7	395	5	3	10	3	0	15	1	0	28	361
3.95538	1	0	2	7	395	5	10	11	2	0	15	1	0	28	239
3.95581	1	0	2	7	395	6	1	11	2	0	15	1	0	28	239
3.95625	1	0	2	7	395	6	8	10	2	0	15	1	0	28	239
3.95669	1	0	2	7	395	6	15	10	3	0	15	1	0	28	361
3.95713	1	0	2	7	395	7	6	11	2	0	15	1	0	28	239
3.95756	1	0	2	7	395	7	13	11	2	0	15	1	0	28	239
3.958	1	0	2	7	395	8	4	11	2	0	15	1	0	28	239
3.95844	1	0	2	7	395	8	11	11	2	0	15	1	0	28	239
3.95887	1	0	2	7	395	9	2	11	2	0	15	1	0	28	239
3.95931	1	0	2	7	395	9	9	11	2	0	15	1	0	28	239
3.95975	1	0	2	7	396	0	0	11	2	0	15	1	0	28	239
3.96019	1	0	2	7	396	0	7	9	3	0	15	1	0	28	361
3.96062	1	0	2	7	396	0	14	11	2	0	15	1	0	28	239
3.96106	1	0	2	7	396	1	5	10	3	0	15	1	0	28	361
